;DEPARTAMENTO DE BIOSSISTEMAS - ESALQ - USP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"LOCAL: PIRACICABA (SP)   LAT: 22G42'30"" S    LONG: 47G38'00"" W    ALT: 546M";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ESTACAO METEOROLOGICA AUTOMATICA - DADOS METEOROLOGICOS DIARIOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;;;;;;;;;Thornthwaite/Thornthwaite-Camargo;;;Camargo;Pennan-Monteith;;;;;;;;Priestley-Taylor;;;;;;;;;;;;;
DIA;TMED;UR MED;Vento;TMAX;UR MAX;Vel.Vento;TMIN;UR MIN;Chuva;Rad.Glob.;Rad Liq;Patm_kPa;;Thornthwaite;Thornthwaite-Camargo;Camargo;Hargreaves & Samani;Priestley-Taylor;Penman-Monteith;;I;a;Tef;Q_0;T;UR;es_max;es_min;es;s;ea;delta_e;;Lat;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
38;26,0;76,4;0,9;32,5;98,4;4,7;20,3;51,3;0,0;18,90;9,79;95,0;;4,383740933;16,20283229;0,120337917;51,49688088;3,551115399;1,329031922;;;;13,1112;13,89583333;6,07;23,56;3,823606304;2,019840936;0,901882684;0,062400478;0,21248356;0,689399123;0,7428;;;;;;;;;;;;;
39;26,9;68,8;1,3;34,3;97,6;6,2;20,6;31,6;0,0;28,77;16,46;94,9;;4,669046933;17,3867162;0,124506667;56,47664434;6,044677564;1,908379806;;;;14,7312;13,89583333;6,82;32,985;4,183000845;2,052129635;1,065435605;0,073264306;0,351433934;0,714001671;0,7518;;;;;;;;;;;;;
40;27,5;67,5;1,3;34,7;95,8;7,6;21,5;35,9;0,0;26,38;15,32;95,0;;4,857804267;17,0840736;0,127471111;56,98870701;5,675658412;1,583333885;;;;14,31;13,89583333;6,625;29,96;4,284231405;2,151722944;1,06625423;0,073437874;0,319449767;0,746804463;0,7582;;;;;;;;;;;;;
41;27,7;64,8;1,7;35,7;97,5;6,8;20,7;29,7;0,0;27,34;14,84;95,1;;4,903158933;18,40147268;0,128212222;60,94729389;5,507116626;1,75992408;;;;16,1784;13,89583333;7,49;33,925;4,493099794;2,063367967;1,214865914;0,08308315;0,412143261;0,802722652;0,7598;;;;;;;;;;;;;
42;27,6;64,3;1,1;34,9;98,3;5,5;20,0;33,3;0,0;27,88;15,91;95,2;;4,891889067;18,3344711;0,128026944;60,67612292;5,902734901;2,074728665;;;;16,0812;13,89583333;7,445;32,51;4,32488637;1,987997935;1,168444217;0,079937816;0,379861215;0,788583002;0,7594;;;;;;;;;;;;;
43;27,8;66,6;1,2;33,5;94,4;6,0;22,9;42,5;0,0;23,88;14,06;95,3;;4,925561067;14,89141151;0,128582778;51,31967008;5,224588629;1,4961686;;;;11,4048;13,89583333;5,28;25,94;4,024953391;2,325876937;0,849538227;0,059162279;0,220370216;0,629168011;0,7606;;;;;;;;;;;;;
44;27,7;69,5;1,4;35,8;100,0;10,0;21,3;36,3;49,3;26,11;15,68;95,2;;4,894710833;18,00457856;0,128073264;59,79453516;5,817320051;1,45339837;;;;15,606;13,89583333;7,225;31,84;4,504216654;2,12961895;1,187298852;0,081373963;0,378035954;0,809262897;0,7595;;;;;;;;;;;;;
45;23,7;91,3;1,0;28,9;100,0;5,0;20,6;67,0;17,3;13,70;6,34;95,2;;3,557043333;12,86207235;0,109777083;38,82022482;2,22882553;0,878877334;;;;8,9532;13,89583333;4,145;16,505;3,182969863;2,048768602;0,56710063;0,039865356;0,093599959;0,473500671;0,72;;;;;;;;;;;;;
46;22,1;91,3;1,5;24,7;99,9;4,9;20,1;77,4;0,3;7,46;2,74;95,2;;2,901144433;9,02843244;0,102504931;27,06043892;0,943539691;1,001526542;;;;4,9896;13,89583333;2,31;11,255;2,558092916;1,993456538;0,282318189;0,020151201;0,031774912;0,250543277;0,7043;;;;;;;;;;;;;
47;22,6;88,0;1,2;28,3;99,7;5,0;19,3;61,3;0,8;17,94;9,07;95,0;;3,092089767;13,49984511;0,104542986;38,47708496;3,141786275;1,094132626;;;;9,6984;13,89583333;4,49;19,2;3,080782282;1,905572847;0,587604717;0,041188934;0,112820106;0,474784612;0,7087;;;;;;;;;;;;;
48;23,8;82,8;1,4;29,5;98,4;6,2;20,0;60,7;0,0;20,27;11,48;94,8;;3,600349233;14,01222881;0,110286597;41,85944984;4,043529784;1,100300254;;;;10,314;13,89583333;4,775;18,84;3,286408365;1,978205428;0,654101468;0,045742216;0,123232717;0,530868752;0,7211;;;;;;;;;;;;;
49;23,5;84,3;1,3;31,2;100,0;8,7;19,2;48,2;8,6;24,66;13,69;94,7;;3,473405233;16,0894674;0,108804375;46,29201388;4,801974991;1,130505621;;;;12,96;13,89583333;6;25,905;3,581557692;1,896136993;0,842710349;0,058339951;0,218304116;0,624406233;0,7179;;;;;;;;;;;;;
50;23,1;85,4;1,0;31,5;100,0;7,0;18,6;47,8;0,3;26,07;15,14;94,5;;3,306468267;16,80946419;0,106905278;47,15883789;5,281140442;1,484879572;;;;13,932;13,89583333;6,45;26,09;3,632929638;1,832239364;0,900345137;0,062100018;0,234900046;0,665445091;0,7138;;;;;;;;;;;;;
51;23,5;87,0;1,0;29,5;99,8;7,1;19,5;58,9;8,6;16,20;7,72;94,3;;3,489433767;14,33837852;0,108989653;42,16093155;2,709695074;0,743781451;;;;10,7136;13,89583333;4,96;20,43;3,277959288;1,933063441;0,672447924;0,046953415;0,137381111;0,535066813;0,7183;;;;;;;;;;;;;
52;23,3;86,8;1,3;29,7;100,0;5,6;19,2;58,5;7,4;17,97;8,35;94,4;;3,408832433;14,89141151;0,108063264;43,12996769;2,92204548;0,963868481;;;;11,4048;13,89583333;5,28;20,75;3,327228726;1,896136993;0,715545866;0,049830982;0,148475767;0,567070099;0,7163;;;;;;;;;;;;;
53;24,5;83,3;0,7;30,9;100,0;3,7;19,1;54,1;0,3;21,51;10,43;94,6;;3,867805233;15,93477654;0,113528958;47,91822197;3,711308495;1,587095361;;;;12,7548;13,89583333;5,905;22,94;3,529019174;1,885700742;0,821659216;0,056927051;0,188488624;0,633170592;0,7281;;;;;;;;;;;;;
54;25,1;84,9;1,1;31,4;100,0;6,6;21,3;57,1;0,5;17,84;8,55;95,0;;4,075214933;14,55603615;0,116169167;45,50094782;3,064981784;0,880961475;;;;10,9836;13,89583333;5,085;21,47;3,625551729;2,123835243;0,750858243;0,052374324;0,161209265;0,589648978;0,7338;;;;;;;;;;;;;
55;24,2;93,7;0,7;29,5;100,0;4,7;21,6;72,8;15,8;8,56;2,08;95,3;;3,732010833;12,41559126;0,111861458;38,41960951;0,7378625;0,607962675;;;;8,4456;13,89583333;3,91;13,58;3,277959288;2,168138313;0,554910488;0,039084474;0,075356844;0,479553644;0,7245;;;;;;;;;;;;;
56;26,6;78,3;1,4;33,7;100,0;6,6;20,8;45,8;0,3;25,68;13,94;95,3;;4,595235733;16,83311642;0,123395;54,49616206;5,103730161;1,517729668;;;;13,9644;13,89583333;6,465;27,08;4,065496795;2,067878363;0,998809216;0,068882959;0,270477536;0,72833168;0,7494;;;;;;;;;;;;;
57;26,5;75,6;1,8;32,5;96,5;6,0;21,6;50,4;0,0;20,83;10,67;95,2;;4,535630833;15,13763268;0,122514931;49,56475689;3,895171563;1,176842199;;;;11,718;13,89583333;5,425;23,07;3,82746838;2,169315021;0,829076679;0,057668364;0,19126799;0,63780869;0,7475;;;;;;;;;;;;;
58;27,1;77,5;1,0;34,2;99,9;7,3;21,1;48,8;3,3;21,35;11,43;94,9;;4,729294933;16,97457757;0,125433056;55,78050487;4,209786445;1,207295525;;;;14,1588;13,89583333;6,555;25,545;4,162174997;2,100837654;1,030668672;0,071027692;0,263284312;0,767384359;0,7538;;;;;;;;;;;;;
